country,state,city,station,last_update,latitude,longitude,pollutant_id,min_value,max_value,avg_value
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",08-12-2025 08:00:00,26.80365,84.51954,NH3,1,1,1
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",08-12-2025 08:00:00,25.251013,86.989001,NO2,6,12,9
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",08-12-2025 08:00:00,25.204762,85.514960,NO2,9,10,9
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",08-12-2025 08:00:00,25.567520,83.966379,PM2.5,117,308,186
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",08-12-2025 08:00:00,25.567520,83.966379,NH3,3,3,3
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",08-12-2025 08:00:00,25.7808257,84.7446768,NO2,2,3,3
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",08-12-2025 08:00:00,25.7808257,84.7446768,NH3,5,8,7
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",08-12-2025 08:00:00,26.10887,91.589544,OZONE,10,13,12
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",08-12-2025 08:00:00,26.181742,91.78063,PM2.5,64,347,201
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",08-12-2025 08:00:00,26.349082,92.68449,PM2.5,63,161,123
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",08-12-2025 08:00:00,26.349082,92.68449,SO2,10,14,13
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",08-12-2025 08:00:00,26.349082,92.68449,CO,12,24,22
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",08-12-2025 08:00:00,17.72,83.3,CO,20,68,43
India,Assam,Guwahati,"IITG, Guwahati - PCBA",08-12-2025 08:00:00,26.2028636,91.70046436,NO2,1,8,4
India,Assam,Guwahati,"IITG, Guwahati - PCBA",08-12-2025 08:00:00,26.2028636,91.70046436,OZONE,NA,NA,NA
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",08-12-2025 08:00:00,26.10887,91.589544,PM10,65,126,101
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",08-12-2025 08:00:00,16.536107,80.594233,SO2,16,16,16
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",08-12-2025 08:00:00,16.486692,80.699436,SO2,NA,NA,NA
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",08-12-2025 08:00:00,16.509717,80.612222,PM10,66,87,76
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",08-12-2025 08:00:00,16.554731,80.649110,NO2,6,6,6
India,Assam,Silchar,"Tarapur, Silchar - PCBA",08-12-2025 08:00:00,24.82827,92.79525,PM2.5,36,80,54
India,Assam,Silchar,"Tarapur, Silchar - PCBA",08-12-2025 08:00:00,24.82827,92.79525,NO2,16,24,20
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",08-12-2025 08:00:00,26.987634,94.636574,PM10,38,88,58
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",08-12-2025 08:00:00,26.987634,94.636574,OZONE,4,88,5
India,Andaman and Nicobar,Sri Vijaya Puram,"Police Line, Sri Vijaya Puram - ANPCC",08-12-2025 08:00:00,11.654054,92.734055,NH3,NA,NA,NA
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",08-12-2025 08:00:00,14.465052,78.824187,NO2,21,21,21
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",08-12-2025 08:00:00,16.9872867,81.7363176,NH3,3,5,4
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",08-12-2025 08:00:00,13.615387,79.409230,NH3,3,4,4
India,Andaman and Nicobar,Sri Vijaya Puram,"Police Line, Sri Vijaya Puram - ANPCC",08-12-2025 08:00:00,11.654054,92.734055,NO2,NA,NA,NA
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",08-12-2025 08:00:00,24.792403,84.992416,PM10,129,358,204
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",08-12-2025 08:00:00,21.371751,81.664929,PM2.5,26,69,40
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",08-12-2025 08:00:00,21.371751,81.664929,CO,34,36,35
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",08-12-2025 08:00:00,22.06631475,83.33820077,NH3,NA,NA,NA
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",08-12-2025 08:00:00,22.06631475,83.33820077,SO2,NA,NA,NA
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",08-12-2025 08:00:00,22.06631475,83.33820077,CO,NA,NA,NA
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",08-12-2025 08:00:00,22.06631475,83.33820077,OZONE,NA,NA,NA
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",08-12-2025 08:00:00,28.647622,77.3158090,PM2.5,306,407,354
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",08-12-2025 08:00:00,28.647622,77.3158090,PM10,183,410,284
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",08-12-2025 08:00:00,25.892357,86.590325,CO,20,44,32
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",08-12-2025 08:00:00,25.892357,86.590325,OZONE,9,14,10
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",08-12-2025 08:00:00,25.859655,85.77944,NO2,4,10,8
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",08-12-2025 08:00:00,25.859655,85.77944,NH3,1,1,1
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",08-12-2025 08:00:00,25.859655,85.77944,OZONE,7,9,8
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",08-12-2025 08:00:00,26.2271665,84.3570427,CO,28,34,29
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",08-12-2025 08:00:00,30.735567,76.775714,SO2,7,26,11
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",08-12-2025 08:00:00,25.599486,85.113666,PM10,97,127,114
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",08-12-2025 08:00:00,25.599486,85.113666,NO2,22,130,68
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",08-12-2025 08:00:00,25.599486,85.113666,SO2,6,8,7
India,Bihar,Patna,"Samanpura, Patna - BSPCB",08-12-2025 08:00:00,25.596727,85.085624,PM2.5,148,332,271
India,Bihar,Patna,"Samanpura, Patna - BSPCB",08-12-2025 08:00:00,25.596727,85.085624,NH3,5,5,5
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",08-12-2025 08:00:00,25.366336,87.117468,SO2,15,17,16
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",08-12-2025 08:00:00,25.366336,87.117468,OZONE,21,52,22
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",08-12-2025 08:00:00,25.892357,86.590325,NO2,6,7,7
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",08-12-2025 08:00:00,26.63086,84.90051,OZONE,3,5,3
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",08-12-2025 08:00:00,26.11442,85.39813,NH3,5,13,10
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",08-12-2025 08:00:00,26.11442,85.39813,SO2,5,12,8
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",08-12-2025 08:00:00,26.11442,85.39813,OZONE,3,199,16
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",08-12-2025 08:00:00,26.1403345,85.3650192,PM10,NA,NA,NA
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",08-12-2025 08:00:00,26.1209,85.3647,PM2.5,75,103,88
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",08-12-2025 08:00:00,30.751462,76.762879,SO2,5,19,10
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",08-12-2025 08:00:00,30.719859,76.738637,SO2,8,14,11
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",08-12-2025 08:00:00,21.194815,81.314770,PM10,34,110,75
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",08-12-2025 08:00:00,21.185571,81.343175,NH3,4,6,5
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",08-12-2025 08:00:00,21.224231,81.408350,PM2.5,19,248,49
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",08-12-2025 08:00:00,21.224231,81.408350,NO2,22,79,42
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",08-12-2025 08:00:00,22.118125,83.140608,SO2,7,41,14
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",08-12-2025 08:00:00,22.118125,83.140608,CO,26,64,39
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",08-12-2025 08:00:00,22.118125,83.140608,OZONE,2,112,10
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",08-12-2025 08:00:00,22.368195,82.746431,NO2,18,28,22
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",08-12-2025 08:00:00,22.348441,82.549611,PM2.5,70,87,71
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",08-12-2025 08:00:00,22.126650,83.483212,NO2,12,72,34
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",08-12-2025 08:00:00,22.1910172,83.5197009,NH3,1,3,2
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",08-12-2025 08:00:00,22.1910172,83.5197009,OZONE,2,131,10
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",08-12-2025 08:00:00,21.219665,81.630094,PM10,37,155,94
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",08-12-2025 08:00:00,21.219665,81.630094,OZONE,3,16,3
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",08-12-2025 08:00:00,25.586562,85.043586,CO,26,147,76
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",08-12-2025 08:00:00,25.592539,85.227158,CO,62,180,99
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",08-12-2025 08:00:00,25.610369,85.132568,NO2,1,12,6
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",08-12-2025 08:00:00,25.610369,85.132568,SO2,1,19,10
India,Bihar,Patna,"Muradpur, Patna - BSPCB",08-12-2025 08:00:00,25.619651,85.147382,PM2.5,105,315,236
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",08-12-2025 08:00:00,25.560083,87.553265,PM10,64,138,100
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",08-12-2025 08:00:00,27.308328,84.531742,CO,31,32,32
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",08-12-2025 08:00:00,27.308328,84.531742,OZONE,9,17,10
India,Delhi,Delhi,"Rohini, Delhi - DPCC",08-12-2025 08:00:00,28.732528,77.119920,PM2.5,308,384,346
India,Delhi,Delhi,"Rohini, Delhi - DPCC",08-12-2025 08:00:00,28.732528,77.119920,PM10,193,298,240
India,Delhi,Delhi,"Rohini, Delhi - DPCC",08-12-2025 08:00:00,28.732528,77.119920,NH3,13,16,14
India,Delhi,Delhi,"Rohini, Delhi - DPCC",08-12-2025 08:00:00,28.732528,77.119920,SO2,15,56,26
India,Delhi,Delhi,"Rohini, Delhi - DPCC",08-12-2025 08:00:00,28.732528,77.119920,OZONE,14,185,32
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",08-12-2025 08:00:00,28.6514781,77.1473105,PM10,173,395,268
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",08-12-2025 08:00:00,28.5504249,77.2159377,PM10,176,305,218
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",08-12-2025 08:00:00,28.5504249,77.2159377,NH3,11,13,12
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",08-12-2025 08:00:00,28.710508,77.249485,PM10,183,321,242
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",08-12-2025 08:00:00,28.710508,77.249485,SO2,13,33,21
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",08-12-2025 08:00:00,28.710508,77.249485,CO,80,114,95
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",08-12-2025 08:00:00,28.5512005,77.2735737,CO,32,86,52
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",08-12-2025 08:00:00,28.5512005,77.2735737,OZONE,9,85,12
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",08-12-2025 08:00:00,28.656756,77.227234,PM2.5,303,339,321
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",08-12-2025 08:00:00,28.656756,77.227234,PM10,161,415,288
India,Delhi,Delhi,"DTU, Delhi - CPCB",08-12-2025 08:00:00,28.7500499,77.1112615,PM2.5,245,394,343
India,Delhi,Delhi,"DTU, Delhi - CPCB",08-12-2025 08:00:00,28.7500499,77.1112615,SO2,30,32,30
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",08-12-2025 08:00:00,28.498571,77.264840,PM2.5,260,378,330
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",08-12-2025 08:00:00,28.5710274,77.0719006,SO2,23,36,26
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",08-12-2025 08:00:00,28.732820,77.170633,PM10,185,399,247
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",08-12-2025 08:00:00,28.732820,77.170633,NO2,59,140,92
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",08-12-2025 08:00:00,28.580280,77.233829,SO2,2,20,12
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",08-12-2025 08:00:00,28.580280,77.233829,CO,36,110,73
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",08-12-2025 08:00:00,28.5918245,77.2273074,PM2.5,197,324,284
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",08-12-2025 08:00:00,28.611281,77.237738,PM10,177,325,220
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",08-12-2025 08:00:00,28.611281,77.237738,NH3,19,25,22
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",08-12-2025 08:00:00,28.611281,77.237738,SO2,12,36,23
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",08-12-2025 08:00:00,28.623763,77.287209,SO2,6,13,10
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",08-12-2025 08:00:00,28.623763,77.287209,CO,27,115,62
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",08-12-2025 08:00:00,28.674045,77.131023,OZONE,8,86,17
India,Delhi,Delhi,"Pusa, Delhi - DPCC",08-12-2025 08:00:00,28.639652,77.146275,PM2.5,309,406,353
India,Delhi,Delhi,"Pusa, Delhi - DPCC",08-12-2025 08:00:00,28.639652,77.146275,PM10,202,465,295
India,Delhi,Delhi,"Pusa, Delhi - DPCC",08-12-2025 08:00:00,28.639652,77.146275,NO2,53,172,103
India,Delhi,Delhi,"Pusa, Delhi - IMD",08-12-2025 08:00:00,28.636110,77.173332,NO2,23,118,58
India,Delhi,Delhi,"Pusa, Delhi - IMD",08-12-2025 08:00:00,28.636110,77.173332,CO,20,106,54
India,Delhi,Delhi,"Narela, Delhi - DPCC",08-12-2025 08:00:00,28.822836,77.101981,OZONE,22,121,35
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",08-12-2025 08:00:00,28.567890,77.250515,NO2,44,116,74
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",08-12-2025 08:00:00,28.6573814,77.1585447,PM2.5,285,368,325
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",08-12-2025 08:00:00,28.623763,77.287209,PM2.5,293,384,340
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",08-12-2025 08:00:00,28.623763,77.287209,PM10,190,354,244
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",08-12-2025 08:00:00,28.623763,77.287209,NO2,54,172,102
India,Delhi,Delhi,"Mundka, Delhi - DPCC",08-12-2025 08:00:00,28.684678,77.076574,PM2.5,270,406,355
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",08-12-2025 08:00:00,28.60909,77.0325413,NO2,55,91,71
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",08-12-2025 08:00:00,28.60909,77.0325413,NH3,17,24,21
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",08-12-2025 08:00:00,28.60909,77.0325413,OZONE,7,78,7
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",08-12-2025 08:00:00,28.570173,76.933762,OZONE,3,8,3
India,Delhi,Delhi,"Narela, Delhi - DPCC",08-12-2025 08:00:00,28.822836,77.101981,PM10,177,435,242
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",08-12-2025 08:00:00,28.5710274,77.0719006,CO,40,116,63
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",08-12-2025 08:00:00,28.5627763,77.1180053,PM10,141,224,183
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",08-12-2025 08:00:00,28.6811736,77.3025234,NO2,24,120,69
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",08-12-2025 08:00:00,28.6811736,77.3025234,CO,39,98,64
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM",08-12-2025 08:00:00,28.542460,77.191651,PM10,106,215,169
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",08-12-2025 08:00:00,28.531346,77.190156,CO,62,84,74
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",08-12-2025 08:00:00,28.672342,77.315260,OZONE,3,141,11
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",08-12-2025 08:00:00,28.699793,77.165453,NO2,46,125,81
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",08-12-2025 08:00:00,28.699793,77.165453,CO,30,80,48
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",08-12-2025 08:00:00,23.107969,72.574648,PM2.5,46,160,84
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",08-12-2025 08:00:00,28.647622,77.3158090,NO2,78,172,124
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",08-12-2025 08:00:00,28.647622,77.3158090,CO,89,127,111
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",08-12-2025 08:00:00,28.647622,77.3158090,OZONE,1,8,8
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",08-12-2025 08:00:00,28.7256504,77.2011573,CO,19,90,34
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",08-12-2025 08:00:00,23.243639,72.68994,CO,22,102,54
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",08-12-2025 08:00:00,23.243639,72.68994,OZONE,2,48,3
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",08-12-2025 08:00:00,23.221714,72.654328,NH3,2,2,2
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",08-12-2025 08:00:00,23.221714,72.654328,OZONE,4,75,18
India,Gujarat,Surat,"Science Center, Surat - SMC",08-12-2025 08:00:00,21.170046,72.795405,PM10,NA,NA,NA
India,Gujarat,Surat,"Science Center, Surat - SMC",08-12-2025 08:00:00,21.170046,72.795405,NO2,1,12,6
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",08-12-2025 08:00:00,20.362421,72.918013,PM2.5,29,223,84
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",08-12-2025 08:00:00,29.503664,75.467934,CO,25,34,27
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",08-12-2025 08:00:00,28.422681,77.148944,CO,24,56,46
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",08-12-2025 08:00:00,28.4227,77.0667,OZONE,10,46,11
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",08-12-2025 08:00:00,28.4275,77.1465,PM10,142,334,206
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",08-12-2025 08:00:00,28.4275,77.1465,NH3,11,20,14
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB",08-12-2025 08:00:00,28.4501238,77.0263051,PM2.5,193,225,202
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",08-12-2025 08:00:00,29.140560,75.744941,PM10,109,155,131
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",08-12-2025 08:00:00,29.140560,75.744941,NO2,19,20,19
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",08-12-2025 08:00:00,29.140560,75.744941,NH3,7,8,8
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",08-12-2025 08:00:00,29.8006,76.4155,PM10,97,133,113
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",08-12-2025 08:00:00,29.8006,76.4155,SO2,28,35,31
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",08-12-2025 08:00:00,29.8006,76.4155,CO,6,60,18
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",08-12-2025 08:00:00,29.695300,77.002700,SO2,10,51,34
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",08-12-2025 08:00:00,20.362421,72.918013,NH3,4,5,5
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",08-12-2025 08:00:00,20.362421,72.918013,SO2,30,32,31
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",08-12-2025 08:00:00,22.969611,72.643500,NO2,35,40,38
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",08-12-2025 08:00:00,22.969611,72.643500,NH3,4,6,5
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",08-12-2025 08:00:00,22.969611,72.643500,SO2,4,11,7
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",08-12-2025 08:00:00,30.379589,76.778328,PM2.5,79,302,152
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",08-12-2025 08:00:00,28.806223,76.141105,PM2.5,244,315,279
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",08-12-2025 08:00:00,28.806223,76.141105,NH3,1,8,7
India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",08-12-2025 08:00:00,28.593883,76.270653,PM2.5,136,309,249
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",08-12-2025 08:00:00,28.206800,76.799700,PM10,133,260,208
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",08-12-2025 08:00:00,22.977134,72.553024,CO,39,110,67
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",08-12-2025 08:00:00,23.002657,72.591912,CO,20,30,23
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",08-12-2025 08:00:00,23.020509,72.579261,OZONE,1,78,21
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",08-12-2025 08:00:00,23.016834,72.625775,NH3,3,7,4
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",08-12-2025 08:00:00,23.041137,72.456691,SO2,2,17,6
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",08-12-2025 08:00:00,23.041137,72.456691,OZONE,2,66,9
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",08-12-2025 08:00:00,23.023389,72.515201,NH3,6,17,10
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",08-12-2025 08:00:00,23.076793,72.627874,NH3,5,6,6
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",08-12-2025 08:00:00,28.206800,76.799700,NH3,6,18,13
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",08-12-2025 08:00:00,28.206800,76.799700,OZONE,6,40,7
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",08-12-2025 08:00:00,28.39072,77.30059,PM2.5,222,238,231
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",08-12-2025 08:00:00,28.4417,77.3217,SO2,6,6,6
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",08-12-2025 08:00:00,30.943887,76.801991,PM2.5,40,326,188
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",08-12-2025 08:00:00,30.943887,76.801991,SO2,29,113,69
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",08-12-2025 08:00:00,30.943887,76.801991,OZONE,9,129,32
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",08-12-2025 08:00:00,23.80569,86.44268,PM2.5,59,311,159
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",08-12-2025 08:00:00,23.80569,86.44268,OZONE,NA,NA,NA
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",08-12-2025 08:00:00,16.172806,75.659694,PM2.5,35,36,35
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",08-12-2025 08:00:00,12.9135218,77.5950804,PM2.5,NA,NA,NA
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",08-12-2025 08:00:00,12.9135218,77.5950804,NO2,NA,NA,NA
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",08-12-2025 08:00:00,12.9135218,77.5950804,CO,NA,NA,NA
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB",08-12-2025 08:00:00,12.9352049,77.6814488,OZONE,18,63,44
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",08-12-2025 08:00:00,12.9756843,77.5660749,NO2,36,41,38
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",08-12-2025 08:00:00,13.029152,77.585901,CO,3,38,19
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",08-12-2025 08:00:00,12.938539,77.590100,NO2,12,31,19
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",08-12-2025 08:00:00,28.1485564,77.3320667,NO2,23,24,24
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",08-12-2025 08:00:00,28.1485564,77.3320667,CO,22,50,33
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",08-12-2025 08:00:00,28.1485564,77.3320667,OZONE,23,25,24
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",08-12-2025 08:00:00,28.3153,76.9143,CO,NA,NA,NA
